className,totalAuthoredCommits,normalizedCommitExp,gold
u,94,0.18262356232514765,0.0
u,94,0.18262356232514765,0.0
u,339,0.6586105066832453,0.0
u,339,0.6586105066832453,0.0
u,339,0.6586105066832453,0.0
u,94,0.18262356232514765,0.0
u,339,0.6586105066832453,0.0
u,304,0.5906123717749456,0.0
u,3166,6.150917003419335,0.0
u,3166,6.150917003419335,0.0
u,3166,6.150917003419335,0.0
u,304,0.5906123717749456,0.0
u,174,0.33804787068697545,0.0
u,174,0.33804787068697545,0.0
u,174,0.33804787068697545,0.0
u,174,0.33804787068697545,0.0
u,2387,4.637472800746037,0.0
u,3166,6.150917003419335,0.0
u,31,0.06022691949020827,0.0
u,7098,13.79002175940317,0.0
u,3166,6.150917003419335,0.0
u,339,0.6586105066832453,1.0
u,169,0.3283338514143612,0.0
u,169,0.3283338514143612,1.0
u,174,0.33804787068697545,0.0
u,174,0.33804787068697545,0.0
u,3488,6.776499844575691,0.0
u,1591,3.09100093254585,-1.0
u,86,0.1670811314889649,0.0
u,3166,6.150917003419335,0.0
u,3166,6.150917003419335,0.0
u,3166,6.150917003419335,-1.0
u,1591,3.09100093254585,0.0
u,1591,3.09100093254585,0.0
u,1591,3.09100093254585,0.0
u,695,1.350248678893379,0.0
u,695,1.350248678893379,0.0
u,695,1.350248678893379,0.0
u,695,1.350248678893379,-1.0
u,695,1.350248678893379,0.0
u,695,1.350248678893379,0.0
u,695,1.350248678893379,0.0
u,209,0.40604600559527515,0.0
u,209,0.40604600559527515,0.0
u,209,0.40604600559527515,0.0
u,695,1.350248678893379,0.0
u,3166,6.150917003419335,-1.0
u,3166,6.150917003419335,1.0
u,86,0.1670811314889649,0.0
u,86,0.1670811314889649,0.0
u,1591,3.09100093254585,0.0
u,174,0.33804787068697545,0.0
u,7098,13.79002175940317,0.0
u,3488,6.776499844575691,0.0
u,3488,6.776499844575691,0.0
u,3488,6.776499844575691,0.0
u,3488,6.776499844575691,-1.0
u,3488,6.776499844575691,0.0
u,7098,13.79002175940317,0.0
u,3488,6.776499844575691,0.0
u,7098,13.79002175940317,0.0
u,304,0.5906123717749456,0.0
u,3488,6.776499844575691,0.0
u,7098,13.79002175940317,0.0
u,3488,6.776499844575691,1.0
u,3166,6.150917003419335,0.0
u,441,0.8567764998445757,0.0
u,3166,6.150917003419335,0.0
u,2387,4.637472800746037,0.0
u,86,0.1670811314889649,0.0
u,2387,4.637472800746037,0.0
u,86,0.1670811314889649,0.0
u,187,0.36330432079577246,0.0
u,7098,13.79002175940317,0.0
u,441,0.8567764998445757,0.0
u,187,0.36330432079577246,0.0
u,187,0.36330432079577246,0.0
u,351,0.6819241529375194,0.0
u,86,0.1670811314889649,0.0
u,174,0.33804787068697545,0.0
u,174,0.33804787068697545,0.0
u,1591,3.09100093254585,0.0
u,174,0.33804787068697545,0.0
u,174,0.33804787068697545,-1.0
u,278,0.5400994715573515,0.0
u,28,0.05439850792663972,0.0
u,695,1.350248678893379,0.0
u,187,0.36330432079577246,0.0
u,187,0.36330432079577246,0.0
u,187,0.36330432079577246,1.0
u,187,0.36330432079577246,0.0
u,187,0.36330432079577246,0.0
u,304,0.5906123717749456,0.0
u,3166,6.150917003419335,0.0
u,231,0.4487876903947778,0.0
u,187,0.36330432079577246,0.0
u,3488,6.776499844575691,0.0
u,209,0.40604600559527515,0.0
u,1591,3.09100093254585,0.0
u,1591,3.09100093254585,0.0
u,209,0.40604600559527515,0.0
u,209,0.40604600559527515,0.0
u,695,1.350248678893379,1.0
u,187,0.36330432079577246,0.0
u,339,0.6586105066832453,0.0
u,339,0.6586105066832453,0.0
u,137,0.2661641280696301,0.0
u,695,1.350248678893379,0.0
u,695,1.350248678893379,0.0
u,432,0.83929126515387,0.0
u,339,0.6586105066832453,0.0
u,695,1.350248678893379,0.0
u,339,0.6586105066832453,0.0
u,1591,3.09100093254585,0.0
u,339,0.6586105066832453,0.0
u,695,1.350248678893379,0.0
u,695,1.350248678893379,0.0
u,39,0.07576935032639105,-1.0
u,39,0.07576935032639105,0.0
u,187,0.36330432079577246,0.0
u,7098,13.79002175940317,0.0
u,3166,6.150917003419335,0.0
u,441,0.8567764998445757,0.0
u,245,0.4759869443580976,0.0
u,70,0.13599626981659932,0.0
u,2387,4.637472800746037,0.0
u,0,0.0,0.0
u,581,1.1287690394777743,0.0
u,581,1.1287690394777743,1.0
u,581,1.1287690394777743,0.0
u,44,0.08548336959900528,0.0
u,3166,6.150917003419335,0.0
u,3166,6.150917003419335,0.0
u,3166,6.150917003419335,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,773,1.5017873795461611,0.0
u,441,0.8567764998445757,0.0
u,581,1.1287690394777743,0.0
u,581,1.1287690394777743,0.0
u,432,0.83929126515387,0.0
u,432,0.83929126515387,0.0
u,581,1.1287690394777743,0.0
u,581,1.1287690394777743,0.0
u,581,1.1287690394777743,0.0
u,1591,3.09100093254585,0.0
u,1591,3.09100093254585,0.0
u,1591,3.09100093254585,0.0
u,1591,3.09100093254585,0.0
u,695,1.350248678893379,0.0
u,695,1.350248678893379,0.0
u,359,3.6722585924713584,0.0
u,359,3.6722585924713584,0.0
u,511,5.22708674304419,0.0
u,315,3.222176759410802,0.0
u,19,0.19435351882160393,0.0
u,19,0.19435351882160393,0.0
u,18,0.18412438625204583,0.0
u,8,0.08183306055646482,0.0
u,35,0.35801963993453356,0.0
u,35,0.35801963993453356,0.0
