className,reviewedCommitsFile,normalizedFileExp,gold
u,5,0.11113580795732383,0.0
u,5,0.11113580795732383,0.0
u,16,0.3556345854634363,0.0
u,16,0.3556345854634363,0.0
u,16,0.3556345854634363,0.0
u,5,0.11113580795732383,0.0
u,16,0.3556345854634363,0.0
u,5,0.11113580795732383,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,5,0.11113580795732383,0.0
u,12,0.26672593909757725,0.0
u,8,0.17781729273171815,0.0
u,8,0.17781729273171815,0.0
u,8,0.17781729273171815,0.0
u,3,0.06668148477439431,0.0
u,2,0.04445432318292954,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,43,0.9557679484329852,0.0
u,7,0.15559013114025338,1.0
u,13,0.288953100689042,0.0
u,13,0.288953100689042,1.0
u,5,0.11113580795732383,0.0
u,5,0.11113580795732383,0.0
u,12,0.26672593909757725,0.0
u,54,1.2002667259390976,-1.0
u,1,0.02222716159146477,0.0
u,21,0.46677039342076015,0.0
u,21,0.46677039342076015,0.0
u,21,0.46677039342076015,-1.0
u,23,0.5112247166036897,0.0
u,23,0.5112247166036897,0.0
u,16,0.3556345854634363,0.0
u,12,0.26672593909757725,0.0
u,25,0.5556790397866193,0.0
u,30,0.6668148477439432,0.0
u,25,0.5556790397866193,-1.0
u,30,0.6668148477439432,0.0
u,15,0.3334074238719716,0.0
u,15,0.3334074238719716,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,4,0.08890864636585907,0.0
u,32,0.7112691709268726,-1.0
u,32,0.7112691709268726,1.0
u,1,0.02222716159146477,0.0
u,3,0.06668148477439431,0.0
u,35,0.777950655701267,0.0
u,16,0.3556345854634363,0.0
u,0,0.0,0.0
u,2,0.04445432318292954,0.0
u,5,0.11113580795732383,0.0
u,10,0.22227161591464767,0.0
u,10,0.22227161591464767,-1.0
u,10,0.22227161591464767,0.0
u,0,0.0,0.0
u,5,0.11113580795732383,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,10,0.22227161591464767,0.0
u,0,0.0,0.0
u,10,0.22227161591464767,1.0
u,10,0.22227161591464767,0.0
u,0,0.0,0.0
u,4,0.08890864636585907,0.0
u,5,0.11113580795732383,0.0
u,3,0.06668148477439431,0.0
u,12,0.26672593909757725,0.0
u,2,0.04445432318292954,0.0
u,5,0.11113580795732383,0.0
u,7,0.15559013114025338,0.0
u,4,0.08890864636585907,0.0
u,5,0.11113580795732383,0.0
u,5,0.11113580795732383,0.0
u,9,0.20004445432318294,0.0
u,8,0.17781729273171815,0.0
u,4,0.08890864636585907,0.0
u,5,0.11113580795732383,0.0
u,46,1.0224494332073795,0.0
u,5,0.11113580795732383,0.0
u,5,0.11113580795732383,-1.0
u,3,0.06668148477439431,0.0
u,2,0.04445432318292954,0.0
u,10,0.22227161591464767,0.0
u,2,0.04445432318292954,0.0
u,2,0.04445432318292954,0.0
u,2,0.04445432318292954,1.0
u,3,0.06668148477439431,0.0
u,3,0.06668148477439431,0.0
u,1,0.02222716159146477,0.0
u,36,0.8001778172927317,0.0
u,2,0.04445432318292954,0.0
u,3,0.06668148477439431,0.0
u,94,2.0893531895976882,0.0
u,8,0.17781729273171815,0.0
u,63,1.4003111802622805,0.0
u,44,0.9779951100244498,0.0
u,7,0.15559013114025338,0.0
u,7,0.15559013114025338,0.0
u,5,0.11113580795732383,1.0
u,3,0.06668148477439431,0.0
u,11,0.24449877750611246,0.0
u,11,0.24449877750611246,0.0
u,3,0.06668148477439431,0.0
u,4,0.08890864636585907,0.0
u,4,0.08890864636585907,0.0
u,4,0.08890864636585907,0.0
u,0,0.0,0.0
u,16,0.3556345854634363,0.0
u,0,0.0,0.0
u,14,0.31118026228050677,0.0
u,11,0.24449877750611246,0.0
u,5,0.11113580795732383,0.0
u,5,0.11113580795732383,0.0
u,0,0.0,-1.0
u,0,0.0,0.0
u,7,0.15559013114025338,0.0
u,0,0.0,0.0
u,22,0.4889975550122249,0.0
u,0,0.0,0.0
u,0,0.0,0.0
u,5,0.11113580795732383,0.0
u,0,0.0,0.0
u,19,0.4223160702378307,0.0
u,3,0.06668148477439431,0.0
u,1,0.02222716159146477,1.0
u,3,0.06668148477439431,0.0
u,4,0.08890864636585907,0.0
u,3,0.06668148477439431,0.0
u,40,0.8890864636585907,0.0
u,0,0.0,0.0
u,8,0.17781729273171815,0.0
u,8,0.17781729273171815,0.0
u,28,0.6223605245610135,0.0
u,9,0.20004445432318294,0.0
u,4,0.08890864636585907,0.0
u,9,0.20004445432318294,0.0
u,9,0.20004445432318294,0.0
u,9,0.20004445432318294,0.0
u,9,0.20004445432318294,0.0
u,6,0.13336296954878862,0.0
u,6,0.13336296954878862,0.0
u,9,0.20004445432318294,0.0
u,10,0.22227161591464767,0.0
u,0,0.0,0.0
u,10,0.22227161591464767,0.0
u,10,0.22227161591464767,0.0
u,11,0.24449877750611246,0.0
u,11,0.24449877750611246,0.0
u,5,0.1939487975174554,0.0
u,5,0.1939487975174554,0.0
u,9,0.3491078355314197,0.0
u,25,0.9697439875872769,0.0
u,6,0.23273855702094648,0.0
u,0,0.0,0.0
u,6,0.23273855702094648,0.0
u,2,0.07757951900698215,0.0
u,3,0.11636927851047324,0.0
u,4,0.1551590380139643,0.0
u,42,1.6291698991466252,0.0
u,42,1.6291698991466252,0.0
u,5,0.1939487975174554,0.0
u,5,0.1939487975174554,0.0
u,10,0.3878975950349108,0.0
u,10,0.3878975950349108,0.0
u,10,0.3878975950349108,0.0
u,3,0.11636927851047324,0.0
u,2,0.07757951900698215,0.0
u,51,1.978277734678045,1.0
u,18,0.6982156710628394,-1.0
