,c_id,className,ReadingEase,ReadingEase(NL),CodeElementRatio,QuestionRatio,StopwordRatio,StopKeyRatio,ConceptualSimilarity,AuthorCommitsFile,CommittedTwice,TotalAuthoredCommits,ReviewingTwice,ReviewedCommitsFile,TotalReviewedCommits,ReviewedPRs,ExtLibSimilarity,sentimoji,gold
0,747530042-80665-u,u,66.965,86.16816092,0.058823529,0.333333333,0.529411765,0.529411765,0.115953102,8,1,1366,1,6,63184,26263,0.571651824,0.0,0.0
1,747351710-80624-u,u,68.06618421,98.67808824,0.2,0.5,0.48,0.52,0.145453932,11,1,5088,1,35,63159,26243,0.0,0.0,0.0
2,747405594-80624-u,u,72.61545455,100.0,0.4,1.0,0.4,0.4,0.2,0,0,61,1,35,63159,26243,0.0,0.0,0.0
3,746889403-80617-u,u,52.265,67.53,0.2,0.0,0.5,0.5,0.271148426,5,1,1,1,21,63157,26241,0.0,0.0,0.0
4,746889665-80617-u,u,76.32192308,79.94,0.071428571,0.0,0.5,0.5,0.0,5,1,1,1,35,63157,26241,0.0,0.0,0.0
5,745937201-80540-u,u,89.865,89.865,0.0,1.0,0.52173913,0.52173913,0.143739894,0,0,61,1,18,63095,26196,0.510631013,0.0,0.0
6,745943314-80540-u,u,67.53,74.805,0.2,1.0,0.533333333,0.6,0.0,0,0,61,1,14,63095,26196,0.713059803,0.0,0.0
7,745727665-80532-u,u,100.0,100.0,0.045454545,1.0,0.590909091,0.590909091,0.627859972,3,1,972,1,48,63090,26191,0.0,0.0,0.0
9,746330948-80493-u,u,99.52771739,99.52771739,0.04,0.5,0.64,0.68,0.306047795,0,0,61,1,2,63068,26174,0.0,0.0,0.0
11,744535214-80475-u,u,43.93,57.92243902,0.166666667,0.0,0.518518519,0.592592593,0.0,2,1,220,1,9,67035,26767,0.0,0.0,0.0
13,743946381-80450-u,u,97.73469697,97.73469697,0.02173913,0.666666667,0.586956522,0.608695652,0.203629205,0,0,1,1,12,63232,26186,0.5140989,0.0,0.0
14,743952196-80450-u,u,88.60784884,88.60784884,0.022222222,0.5,0.488888889,0.533333333,0.312413003,0,0,1,1,12,63232,26186,0.5140989,0.0,0.0
16,744549750-80439-u,u,62.87631579,62.87631579,0.052631579,0.0,0.578947368,0.578947368,0.035043832,4,1,972,0,0,63040,26150,0.891362687,0.0,0.0
17,744571937-80439-u,u,65.16823529,89.89642857,0.2,0.0,0.5,0.5,0.0,4,1,972,0,0,63040,26150,0.891362687,0.0,0.0
18,744575901-80439-u,u,75.1425,75.1425,0.052631579,0.5,0.315789474,0.315789474,0.063245553,4,1,972,0,0,63040,26150,0.891362687,0.0,0.0
20,745504528-80406-u,u,90.95857143,100.0,0.684210526,1.0,0.421052632,0.421052632,0.0,0,0,5088,1,1,63024,26139,0.83653334,0.0,0.0
21,745491256-80406-u,u,50.09875,74.27,0.617021277,0.0,0.340425532,0.382978723,0.341565026,0,0,5088,1,1,63024,26139,0.0,0.0,0.0
22,744691285-80406-u,u,82.4755,92.43,0.071428571,1.0,0.607142857,0.607142857,0.0,0,0,5088,0,0,63024,26139,0.760204935,0.0,0.0
23,743211781-80378-u,u,65.97975,65.73047297,0.024390244,0.0,0.329268293,0.353658537,0.12475272,1,1,3713,0,0,62992,26124,0.0,0.0,0.0
24,743208667-80378-u,u,100.0,83.09903846,0.647058824,0.0,0.176470588,0.176470588,0.246446144,4,1,3713,1,8,62992,26124,0.0,0.0,0.0
25,744696949-80378-u,u,88.36863636,88.36863636,0.041666667,0.0,0.5,0.5,0.184238882,0,0,363,0,0,62992,26124,0.0,0.0,0.0
27,743738329-80378-u,u,78.43882353,77.795,0.101694915,0.0,0.338983051,0.338983051,0.053637147,1,1,3713,0,0,62992,26124,0.0,0.0,0.0
28,744702554-80378-u,u,92.215,97.51529412,0.075,0.0,0.575,0.575,0.058321184,0,0,363,0,0,62992,26124,0.0,0.0,0.0
29,743755177-80378-u,u,89.99935897,89.99935897,0.018867925,0.5,0.452830189,0.452830189,0.016379451,1,1,3713,0,0,62992,26124,0.0,0.0,0.0
31,743764862-80378-u,u,84.60210145,85.87671053,0.632653061,0.0,0.285714286,0.285714286,0.165782913,1,1,3713,0,0,62992,26124,0.0,0.0,0.0
32,744696949-80378-u,u,88.36863636,88.36863636,0.041666667,0.0,0.5,0.5,0.184238882,0,0,363,0,0,62992,26124,0.0,0.0,0.0
33,744699322-80378-u,u,61.89,64.92454545,0.3,0.0,0.55,0.55,0.077151675,0,0,363,0,0,62992,26124,0.0,0.0,0.0
34,744702554-80378-u,u,92.215,97.51529412,0.075,0.0,0.575,0.575,0.058321184,0,0,363,0,0,62992,26124,0.0,0.0,0.0
36,745129823-80378-u,u,77.45815217,77.45815217,0.04,0.5,0.44,0.44,0.081831709,0,0,67,0,0,62992,26124,0.0,0.0,0.0
38,743185460-80375-u,u,48.54857143,48.54857143,0.043478261,0.0,0.565217391,0.565217391,0.0,0,0,260,0,0,62991,26123,0.0,0.0,0.0
39,743186718-80375-u,u,64.765,64.765,0.038461538,0.0,0.5,0.538461538,0.0,0,0,260,0,0,62991,26123,0.0,0.0,0.0
40,743190277-80375-u,u,100.0,100.0,0.083333333,0.5,0.25,0.25,0.0,0,0,260,1,2,62991,26123,0.0,0.0,0.0
41,742997579-80346-u,u,31.545,66.4,0.285714286,1.0,0.285714286,0.285714286,0.166821748,0,0,1422,0,0,62966,26106,0.0,0.0,0.0
42,742874588-80336-u,u,87.39927419,87.39927419,0.03030303,0.5,0.636363636,0.636363636,0.040451992,0,0,1112,0,0,62961,26102,0.0,0.0,0.0
43,742860690-80306-u,u,15.64,15.64,0.142857143,1.0,0.142857143,0.142857143,0.4343369,0,0,0,1,8,62942,26092,0.0,0.0,0.0
44,742474308-80306-u,u,89.08288265,80.18257576,0.596491228,0.0,0.210526316,0.210526316,0.084902691,4,1,3713,1,8,62942,26092,0.0,0.0,0.0
45,742475634-80306-u,u,76.09547619,80.55393939,0.033333333,0.0,0.35,0.35,0.178613529,4,1,3713,1,8,62942,26092,0.0,0.0,0.0
46,742888096-80306-u,u,79.5575,89.89642857,0.166666667,0.0,0.555555556,0.555555556,0.275261935,4,1,3713,1,8,62942,26092,0.0,0.0,0.0
47,742891942-80306-u,u,76.75320122,71.69509804,0.613636364,0.0,0.227272727,0.227272727,0.147467066,4,1,3713,1,8,62942,26092,0.0,0.0,0.0
48,742903505-80306-u,u,100.0,83.32,0.760869565,0.0,0.108695652,0.108695652,0.047661031,4,1,3713,1,8,62942,26092,0.0,0.0,0.0
49,743094606-80306-u,u,100.0,100.0,0.222222222,0.0,0.388888889,0.388888889,0.089900172,4,1,3713,1,8,62942,26092,0.0,0.0,0.0
50,744571505-80286-u,u,100.0,100.0,0.375,0.0,0.5,0.5,0.0,27,1,220,1,31,66887,26676,0.0,0.0,0.0
51,744573042-80286-u,u,60.705,100.0,0.466666667,1.0,0.4,0.4,0.174077656,27,1,220,1,31,66887,26676,0.0,0.0,0.0
52,744582191-80286-u,u,84.45,84.45,0.066666667,1.0,0.733333333,0.733333333,0.0,0,0,220,0,0,66887,26676,0.0,0.0,0.0
53,745169550-80286-u,u,11.42461538,80.30636364,0.294117647,1.0,0.352941176,0.411764706,0.280972137,0,0,884,1,1,62917,26079,0.0,0.0,0.0
54,745649433-80286-u,u,66.1,87.6775,0.15,1.0,0.6,0.65,0.352513228,1,1,220,1,1,66887,26676,0.0,0.0,0.0
55,745655373-80286-u,u,50.61,77.81071429,0.117647059,0.0,0.529411765,0.529411765,0.0,27,1,220,1,31,66887,26676,0.0,0.0,0.0
57,745765574-80268-u,u,100.0,100.0,0.090909091,0.0,0.454545455,0.454545455,0.054945278,2,1,2154,1,7,62908,26070,0.0,0.0,0.0
58,742778463-80267-u,u,89.245,90.99,0.9,0.0,0.433333333,0.466666667,0.132453236,0,0,1366,0,0,62908,26070,0.0,0.0,0.0
60,743617623-80253-u,u,66.78714286,66.78714286,0.047619048,1.0,0.238095238,0.238095238,0.106600358,2,1,201,1,4,62900,26064,0.0,0.0,0.0
61,746070913-15604-u,u,53.12,53.12,0.055555556,0.0,0.5,0.5,0.421637021,30,1,580,1,19,5871,3639,0.0,0.0,0.0
62,725536873-15459-u,u,67.6729932,72.16307692,0.328125,0.333333333,0.390625,0.390625,0.29649984,88,1,580,1,20,5804,3570,0.0,0.0,0.0
63,720878013-15447-u,u,53.655,69.785,0.166666667,0.0,0.166666667,0.166666667,0.041188436,24,1,580,1,13,5799,3564,0.0,0.0,0.0
64,720878083-15447-u,u,74.805,66.1,0.105263158,0.0,0.263157895,0.263157895,0.133234678,24,1,580,1,13,5799,3564,0.0,0.0,0.0
65,710444117-15356-u,u,75.765,75.765,0.024390244,0.0,0.463414634,0.512195122,0.148570807,12,1,283,1,14,5755,3518,0.0,0.0,0.0
66,711216326-15356-u,u,71.33446429,71.33446429,0.01369863,0.0,0.452054795,0.452054795,0.105055425,12,1,283,1,14,5755,3518,0.0,0.0,0.0
67,711216703-15356-u,u,100.0,100.0,0.076923077,0.0,0.615384615,0.615384615,0.161291484,12,1,283,1,14,5755,3518,0.0,0.0,0.0
68,711216892-15356-u,u,100.0,100.0,0.1,0.0,0.5,0.5,0.152777778,6,1,283,0,0,5755,3518,0.0,0.0,0.0
69,711636084-15356-u,u,80.59263514,80.59263514,0.022222222,0.0,0.444444444,0.533333333,0.11990279,12,1,283,1,14,5755,3518,0.0,0.0,0.0
71,711636107-15356-u,u,33.575,33.575,0.25,0.0,0.75,0.75,0.0,12,1,283,1,14,5755,3518,0.0,0.0,0.0
72,711636449-15356-u,u,63.865,63.865,0.023255814,0.0,0.534883721,0.558139535,0.154539867,12,1,283,1,14,5755,3518,0.0,0.0,0.0
73,711682787-15356-u,u,84.9,84.9,0.1,0.0,0.6,0.6,0.0,12,1,283,1,14,5755,3518,0.0,0.0,0.0
74,711763992-15356-u,u,28.5,28.5,0.111111111,0.0,0.444444444,0.444444444,0.153894739,12,1,283,1,14,5755,3518,0.0,0.0,0.0
75,711764221-15356-u,u,71.815,71.815,0.058823529,0.0,0.470588235,0.588235294,0.144927536,12,1,283,1,14,5755,3518,0.0,0.0,0.0
76,711764458-15356-u,u,100.0,100.0,0.029411765,0.0,0.352941176,0.382352941,0.476768151,12,1,283,1,14,5755,3518,0.0,0.0,0.0
77,711764516-15356-u,u,100.0,100.0,0.166666667,0.0,0.333333333,0.333333333,0.087498312,12,1,283,1,14,5755,3518,0.0,0.0,0.0
79,711765421-15356-u,u,100.0,100.0,0.1,0.0,0.3,0.3,0.156417604,12,1,283,1,14,5755,3518,0.0,0.0,0.0
80,711765540-15356-u,u,72.61545455,72.61545455,0.076923077,0.0,0.384615385,0.384615385,0.234147763,6,1,283,0,0,5755,3518,0.0,0.0,0.0
81,711870100-15356-u,u,80.25,80.25,0.035714286,0.0,0.535714286,0.535714286,0.177576558,6,1,283,0,0,5755,3518,0.0,0.0,0.0
82,708804465-15355-u,u,65.29590909,74.805,0.641025641,0.0,0.128205128,0.128205128,0.258774974,0,0,580,0,0,5755,3518,0.0,0.0,0.0
83,709620975-15355-u,u,95.68818182,95.68818182,0.090909091,0.0,0.454545455,0.454545455,0.064810942,0,0,580,0,0,5755,3518,0.0,0.0,0.0
84,709294783-15342-u,u,0.0,36.62,0.684210526,0.0,0.0,0.0,0.145236734,0,0,1,0,0,5753,3514,0.0,0.0,0.0
85,709375148-15342-u,u,89.59210526,89.59210526,0.025,0.5,0.575,0.575,0.217642875,12,1,283,0,0,5753,3514,0.0,0.0,0.0
86,703821555-15326-u,u,82.74852941,75.875,0.921568627,0.0,0.254901961,0.294117647,0.462957894,204,1,580,1,180,5748,3508,0.0,0.0,0.0
87,706404061-15326-u,u,53.12,56.25,0.083333333,0.0,0.375,0.375,0.216930458,204,1,580,1,180,5748,3508,0.0,0.0,0.0
88,703817069-15315-u,u,95.68818182,95.68818182,0.043478261,0.0,0.652173913,0.652173913,0.223748906,204,1,580,1,180,5747,3507,0.0,0.0,0.0
90,700397713-15286-u,u,100.0,100.0,0.0,0.0,0.473684211,0.473684211,0.0,16,1,580,1,16,5735,3494,0.0,0.0,0.0
92,696824586-15251-u,u,86.705,100.0,0.769230769,0.0,0.307692308,0.307692308,0.563601862,88,1,580,1,20,5725,3482,0.0,0.0,0.0
93,696824818-15251-u,u,100.0,100.0,0.125,0.0,0.25,0.25,0.036369648,88,1,580,1,20,5725,3482,0.0,0.0,0.0
94,697595073-15251-u,u,92.965,92.965,0.0,0.0,0.25,0.25,0.028375218,88,1,580,1,20,5725,3482,0.0,0.0,0.0
95,694718764-15200-u,u,37.9,15.64,0.571428571,0.0,0.214285714,0.214285714,0.236939551,142,1,580,1,206,5710,3469,0.0,0.0,0.0
96,695600697-15200-u,u,72.83,76.59134615,0.111111111,0.0,0.333333333,0.333333333,0.076471911,142,1,580,1,206,5710,3469,0.0,0.0,0.0
97,695998067-15200-u,u,77.81071429,77.81071429,0.055555556,0.0,0.388888889,0.388888889,0.077849894,0,0,0,1,206,5710,3469,0.0,0.0,0.0
98,697045067-15200-u,u,51.71032609,70.08365385,0.482758621,0.0,0.379310345,0.379310345,0.322212968,142,1,580,1,206,5710,3469,0.0,0.0,0.0
99,691746930-15195-u,u,100.0,100.0,0.125,0.0,0.625,0.625,0.097300851,236,1,580,1,168,5709,3468,0.0,0.0,0.0
100,689125589-15158-u,u,100.0,100.0,0.285714286,0.0,0.380952381,0.380952381,0.542083654,204,1,580,1,179,5700,3459,0.0,0.0,0.0
101,690842330-15158-u,u,66.4,66.4,0.2,0.0,0.2,0.2,0.0,204,1,580,1,179,5700,3459,0.0,0.0,0.0
102,687071840-15133-u,u,99.1325,99.1325,0.035714286,0.0,0.571428571,0.571428571,0.525202156,2,1,283,1,12,5692,3450,0.0,0.0,0.0
103,687072519-15133-u,u,100.0,100.0,0.028571429,0.0,0.285714286,0.314285714,0.37970425,2,1,283,1,12,5692,3450,0.0,0.0,0.0
105,683014218-15063-u,u,100.0,100.0,0.020833333,0.0,0.416666667,0.416666667,0.280534956,24,1,580,1,12,5644,3392,0.0,0.0,0.0
106,683014506-15063-u,u,100.0,100.0,0.045454545,0.0,0.409090909,0.454545455,0.14863388,24,1,580,1,12,5644,3392,0.0,0.0,0.0
107,717325485-15015-u,u,69.52657258,69.52657258,0.009090909,0.0,0.390909091,0.4,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
108,678568408-15015-u,u,100.0,100.0,0.132352941,0.0,0.470588235,0.470588235,0.206040846,44,1,283,1,19,5620,3366,0.0,0.0,0.0
109,674419279-14970-u,u,67.755,100.0,0.153846154,0.0,0.538461538,0.538461538,0.247423206,204,1,580,1,176,5604,3350,0.0,0.0,0.0
110,674419074-14970-u,u,100.0,100.0,0.276595745,0.333333333,0.29787234,0.340425532,0.233094795,204,1,580,1,176,5604,3350,0.0,0.0,0.0
111,687139781-14970-u,u,76.49317073,76.49317073,0.019230769,0.0,0.384615385,0.442307692,0.556818182,0,0,94,1,180,5622,3352,0.0,0.0,0.0
112,687149750-14970-u,u,81.13333333,82.76297101,0.037735849,0.0,0.320754717,0.320754717,0.342882849,0,0,94,1,180,5622,3352,0.0,0.0,0.0
113,719843062-14935-u,u,61.2675,82.39,0.230769231,0.0,0.153846154,0.230769231,0.4114756,0,0,580,0,0,5595,3337,0.0,0.0,0.0
114,719847379-14935-u,u,98.96071429,98.96071429,0.034482759,0.0,0.517241379,0.517241379,0.324742958,0,0,580,0,0,5595,3337,0.0,0.0,0.0
115,723893701-14935-u,u,56.7,49.48,0.538461538,0.0,0.384615385,0.384615385,0.143514065,18,1,14,0,0,5595,3337,0.0,0.0,0.0
116,719846696-14935-u,u,46.0425,46.0425,0.022222222,0.0,0.511111111,0.533333333,0.105802593,0,0,580,0,0,5595,3337,0.0,0.0,0.0
117,719848616-14935-u,u,80.77714286,63.585,0.4,0.0,0.218181818,0.290909091,0.25819889,0,0,580,0,0,5595,3337,0.0,0.0,0.0
118,719848731-14935-u,u,82.42535714,76.89,0.4,0.0,0.3,0.5,0.077240282,0,0,580,0,0,5595,3337,0.0,0.0,0.0
119,719849356-14935-u,u,100.0,100.0,0.426966292,0.0,0.292134831,0.325842697,0.092743918,0,0,580,0,0,5595,3337,0.0,0.0,0.0
121,719973608-14935-u,u,64.83485294,69.675,0.108108108,0.0,0.297297297,0.310810811,0.102663958,0,0,94,1,7,5607,3338,0.0,0.0,0.0
122,719973844-14935-u,u,90.95857143,90.95857143,0.111111111,0.0,0.111111111,0.111111111,0.22760652,0,0,94,1,7,5607,3338,0.0,0.0,0.0
123,719975318-14935-u,u,94.83,94.83,0.035714286,0.0,0.678571429,0.714285714,0.133126519,0,0,94,1,7,5607,3338,0.0,0.0,0.0
124,719977587-14935-u,u,83.09903846,83.09903846,0.071428571,1.0,0.5,0.5,0.386856695,0,0,94,1,7,5607,3338,0.0,0.0,0.0
125,719980217-14935-u,u,89.59210526,89.59210526,0.045454545,0.0,0.409090909,0.409090909,0.157933585,0,0,94,1,7,5607,3338,0.0,0.0,0.0
126,669034059-14920-u,u,54.70142857,90.95857143,0.55,0.0,0.1,0.1,0.43204938,0,0,580,1,1,5586,3327,0.0,0.0,0.0
129,663555522-14817-u,u,92.965,92.965,0.125,0.0,0.75,0.75,0.149164041,204,1,580,1,174,5542,3278,0.0,0.0,0.0
130,665024069-14750-u,u,99.98157895,100.0,0.090909091,0.333333333,0.46969697,0.484848485,0.164478388,142,1,580,1,204,5491,3225,0.0,0.0,0.0
131,654977016-14748-u,u,63.695,100.0,0.45,0.0,0.4,0.4,0.24811369,2,1,580,0,0,5491,3225,0.0,0.0,0.0
132,654977088-14748-u,u,17.445,17.445,0.166666667,0.0,0.333333333,0.333333333,0.0,0,0,580,0,0,5491,3225,0.0,0.0,0.0
133,654977174-14748-u,u,56.22,66.71862745,0.258064516,0.0,0.225806452,0.225806452,0.450853174,0,0,580,0,0,5491,3225,0.0,0.0,0.0
134,667520723-14748-u,u,87.99727273,94.3,0.230769231,0.0,0.384615385,0.384615385,0.310142951,236,1,580,1,158,5491,3225,0.0,0.0,0.0
135,667520801-14748-u,u,100.0,100.0,0.444444444,0.0,0.444444444,0.444444444,0.110261826,2,1,580,0,0,5491,3225,0.0,0.0,0.0
136,337062521-13477-u,u,100.0,100.0,0.619047619,1.0,0.380952381,0.476190476,0.515389128,0,0,0,0,0,0,0,0.0,0.0,0.0
137,337064380-13477-u,u,74.14821429,73.2479918,0.04109589,0.0,0.410958904,0.452054795,0.054737235,0,0,0,0,0,0,0,0.0,0.0,0.0
138,321948795-13297-u,u,70.14470588,78.34508621,0.19047619,0.333333333,0.285714286,0.285714286,0.174990335,50,1,580,1,43,5000,2891,0.0,0.0,0.0
139,321949157-13297-u,u,62.12359307,63.96858974,0.398148148,0.0,0.25,0.277777778,0.166320735,50,1,580,1,43,5000,2891,0.0,0.0,0.0
140,321949008-13297-u,u,69.76333333,69.788,0.1,0.0,0.466666667,0.5,0.0,406,1,580,1,328,5000,2891,0.0,0.0,0.0
141,319341508-13265-u,u,55.21529412,67.53,0.227272727,0.0,0.272727273,0.318181818,0.205793333,50,1,580,1,43,4999,2890,0.0,0.0,0.0
142,319342173-13265-u,u,100.0,92.965,0.2,0.0,0.5,0.5,0.167337155,50,1,580,1,43,4999,2890,0.0,0.0,0.0
143,319342369-13265-u,u,100.0,100.0,0.0,0.0,0.148148148,0.185185185,0.0,18,1,580,1,4,4999,2890,0.0,0.0,0.0
144,318702419-13256-u,u,63.865,63.865,0.041666667,0.0,0.458333333,0.458333333,0.056148993,234,1,580,1,151,4999,2890,0.0,0.0,0.0
147,299666559-13043-u,u,86.705,33.575,0.642857143,0.0,0.285714286,0.285714286,0.468038053,50,1,580,1,39,4853,2877,0.613433221,0.0,0.0
148,289226865-12894-u,u,12.425,12.425,0.25,0.0,0.5,0.5,0.0,10,1,580,1,2,4847,2871,0.477952119,0.0,0.0
149,287076470-12859-u,u,100.0,100.0,0.125,0.0,0.125,0.125,0.0,28,1,580,1,13,4845,2868,0.0,0.0,0.0
150,287076723-12859-u,u,100.0,100.0,0.586206897,0.0,0.172413793,0.172413793,0.062410207,28,1,580,1,13,4845,2868,0.0,0.0,0.0
151,287077297-12859-u,u,80.0675,86.45,0.166666667,0.0,0.166666667,0.166666667,0.092639125,28,1,580,1,13,4845,2868,0.0,0.0,0.0
152,277912571-12721-u,u,76.23421053,76.23421053,0.045454545,0.0,0.454545455,0.454545455,0.16080605,18,1,580,1,13,4792,2838,0.0,0.0,0.0
153,275595900-12675-u,u,62.625,62.625,0.033333333,0.0,0.4,0.4,0.038519311,14,1,580,1,10,4782,2830,0.0,0.0,0.0
154,276846632-12675-u,u,100.0,100.0,0.1,0.0,0.7,0.7,0.0,14,1,580,1,10,4782,2830,0.0,0.0,0.0
155,272806994-12627-u,u,100.0,100.0,0.035714286,0.0,0.357142857,0.357142857,0.0,24,1,580,1,8,4778,2826,0.0,0.0,0.0
156,271542356-12568-u,u,78.245,94.3,0.3125,0.0,0.1875,0.1875,0.232662736,234,1,580,1,143,4770,2824,0.0,0.0,0.0
157,271542421-12568-u,u,68.9825,68.9825,0.058823529,0.0,0.411764706,0.411764706,0.286650599,234,1,580,1,143,4770,2824,0.0,0.0,0.0
158,268978601-12551-u,u,100.0,100.0,0.304347826,0.0,0.304347826,0.47826087,0.199204768,406,1,580,1,310,4767,2822,0.0,0.0,0.0
159,268924974-12544-u,u,100.0,66.4,0.857142857,0.0,0.408163265,0.469387755,0.257897363,68,1,580,1,44,4767,2822,0.0,0.0,0.0
160,268484075-12539-u,u,87.25788462,84.845,0.352941176,0.0,0.411764706,0.431372549,0.107497046,30,1,580,1,27,4767,2822,0.0,0.0,0.0
161,268464851-12536-u,u,100.0,100.0,0.125,0.0,0.5,0.5,0.111803399,30,1,580,1,27,4767,2822,0.0,0.0,0.0
162,268426663-12534-u,u,100.0,100.0,0.916666667,0.0,0.116666667,0.133333333,0.145464772,30,1,580,1,27,4767,2822,0.0,0.0,0.0
163,266209370-12500-u,u,49.83451613,54.87586207,0.135135135,0.0,0.459459459,0.459459459,0.13510813,68,1,580,1,44,4761,2820,0.0,0.0,0.0
164,266209457-12492-u,u,100.0,94.565,0.083333333,0.0,0.291666667,0.291666667,0.081325006,406,1,580,1,310,4761,2820,1.0,0.0,0.0
167,259647424-12299-u,u,89.4675,73.845,0.5,0.0,0.142857143,0.142857143,0.223822778,4,1,580,1,9,4581,2796,0.0,0.0,0.0
168,259647442-12299-u,u,78.81,78.81,0.066666667,0.0,0.6,0.6,0.360402747,4,1,580,1,9,4581,2796,0.0,0.0,0.0
169,257432338-12241-u,u,100.0,100.0,0.0625,0.5,0.4375,0.5625,0.076089608,406,1,580,1,286,4574,2791,0.48337754,0.0,0.0
170,254074957-12205-u,u,100.0,82.39351351,0.430769231,0.0,0.246153846,0.276923077,0.110265804,356,1,580,1,220,4561,2785,0.463724757,0.0,0.0
171,253688435-12203-u,u,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.20563467,22,1,580,1,3,4561,2785,0.223606798,0.0,0.0
172,253688563-12203-u,u,100.0,100.0,0.083333333,0.0,0.416666667,0.416666667,0.230405227,22,1,580,1,3,4561,2785,0.223606798,0.0,0.0
173,253688643-12203-u,u,76.50153846,76.50153846,0.076923077,0.0,0.538461538,0.538461538,0.27274503,22,1,580,1,3,4561,2785,0.223606798,0.0,0.0
174,253688972-12203-u,u,63.8625,63.8625,0.058823529,0.5,0.470588235,0.470588235,0.124229748,22,1,580,1,3,4561,2785,0.223606798,0.0,0.0
175,254507469-12203-u,u,74.805,54.725,0.705882353,0.0,0.294117647,0.352941176,0.478271333,22,1,580,1,3,4561,2785,0.223606798,0.0,0.0
176,254507614-12203-u,u,83.00923077,83.00923077,0.071428571,0.0,0.571428571,0.642857143,0.182608935,22,1,580,1,3,4561,2785,0.223606798,0.0,0.0
177,254507893-12203-u,u,60.705,57.23363636,0.142857143,0.0,0.428571429,0.428571429,0.238303758,22,1,580,1,3,4561,2785,0.223606798,0.0,0.0
178,251557379-12147-u,u,50.61,39.555,0.19047619,0.0,0.333333333,0.333333333,0.169067709,68,1,580,1,33,4542,2776,0.0,0.0,0.0
179,731346519-11702-u,u,82.70552326,95.99916667,0.410714286,0.0,0.196428571,0.196428571,0.217149759,0,0,2,1,8,10411,2170,0.0,0.0,0.0
180,726498817-11684-u,u,87.945,87.945,0.166666667,0.0,0.666666667,0.666666667,0.0,0,0,2,0,0,10409,2168,1.0,0.0,0.0
182,723663344-11681-u,u,99.53363636,93.71126126,0.25,0.0,0.395833333,0.395833333,0.196035149,0,0,2,0,0,10409,2168,0.0,0.0,0.0
183,724198155-11681-u,u,100.0,100.0,0.022222222,0.333333333,0.444444444,0.466666667,0.016584404,0,0,2,0,0,10409,2168,1.0,0.0,0.0
184,724221637-11681-u,u,69.41,69.41,0.019607843,0.0,0.450980392,0.490196078,0.076829903,6,1,6,1,2,10592,2191,0.0,0.0,0.0
186,724163653-11671-u,u,97.00142857,97.00142857,0.0625,0.5,0.5,0.5,0.237170825,0,0,2,1,4,10307,2165,0.0,0.0,0.0
187,718010556-11650-u,u,100.0,100.0,0.70212766,0.0,0.170212766,0.234042553,0.20032077,0,0,2,0,0,10307,2165,0.0,0.0,0.0
188,718012175-11649-u,u,100.0,100.0,0.461538462,0.0,0.384615385,0.384615385,0.211120709,0,0,2,1,15,10307,2165,0.0,0.0,0.0
189,718012392-11649-u,u,85.165,85.165,0.055555556,0.0,0.833333333,0.833333333,0.056561064,0,0,2,1,15,10307,2165,0.0,0.0,0.0
190,719546529-11645-u,u,72.20714286,72.20714286,0.025641026,0.0,0.512820513,0.512820513,0.0,18,1,8,1,4,10307,2165,0.0,0.0,0.0
192,713349169-11638-u,u,95.165,95.165,0.1,0.0,0.4,0.4,0.0,1,1,8,1,18,10307,2165,0.333333333,0.0,0.0
193,700429619-11615-u,u,92.21409091,90.1325,0.206896552,0.0,0.448275862,0.448275862,0.205582031,4,1,8,1,63,10305,2163,0.223606798,0.0,0.0
194,700685890-11602-u,u,82.39,82.39,0.111111111,0.0,0.555555556,0.555555556,0.139988835,0,0,2,0,0,10301,2161,0.377964473,0.0,0.0
195,700686940-11602-u,u,78.87285714,100.0,0.375,1.0,0.5,0.5,0.124227768,0,0,2,0,0,10301,2161,0.377964473,0.0,0.0
196,700687578-11602-u,u,100.0,100.0,0.2,0.0,0.2,0.2,0.295329733,0,0,2,0,0,10301,2161,0.377964473,0.0,0.0
197,700688465-11602-u,u,12.425,62.79,0.333333333,1.0,0.333333333,0.333333333,0.139988835,0,0,2,0,0,10301,2161,0.377964473,0.0,0.0
198,714685182-11602-u,u,95.42,95.42,0.052631579,1.0,0.473684211,0.526315789,0.065505206,1,1,8,0,0,10301,2161,0.0,0.0,0.0
199,691632826-11590-u,u,84.9,84.9,0.111111111,0.0,0.666666667,0.666666667,0.291344362,1,1,2,1,1,10300,2160,0.0,0.0,0.0
200,691634063-11590-u,u,100.0,100.0,0.055555556,0.0,0.5,0.5,0.081681411,1,1,2,1,2,10300,2160,0.0,0.0,0.0
201,696957114-11590-u,u,50.61785714,81.42407895,0.411764706,0.0,0.382352941,0.382352941,0.255103004,1,1,285,1,7,10546,2171,0.420084025,0.0,0.0
204,686977173-11582-u,u,100.0,100.0,0.771929825,0.0,0.052631579,0.105263158,0.086946715,0,0,2,1,23,10300,2160,0.0,0.0,0.0
205,678281253-11556-u,u,75.12117647,75.12117647,0.058823529,0.0,0.705882353,0.705882353,0.0,1,1,2,1,42,10217,2155,0.0,0.0,0.0
206,678281987-11556-u,u,94.565,100.0,0.181818182,0.0,0.454545455,0.5,0.0,1,1,2,1,42,10217,2155,0.0,0.0,0.0
